,999_2N1_31,999_2N1_32,999_2N1_33,999_2N1_41,999_2N1_42,999_2N1_43,999_2N1_51,999_2N1_52,999_2N1_53,999_2N1_A1,999_2N1_A2,999_2N1_A3,999_2N1_N1,999_2N1_N2,999_2N1_N3,999_2N1_NA,999_2N1_NB,909_TPH_RAMEAL,999_FA1_P1,999_FA1_P2,999_HS1_L1,999_HS1_L2,999_HS1_L3,999_HS1_P1,999_HS1_PA,999_HS1_PB,999_HS1_PC,999_HS1_PD,999_HS1_PE,999_LQ1_T1,999_LQ1_T2,999_LQ1_T3,999_LQ1_T4,999_LQ1_T5,999_LQ1_T7,999_LQ1_T8,999_LQ1_TA,999_LQ1_TB,999_LQ1_TC,999_LQ1_TD,999_LQ1_TE,999_LQ1_TF,999_LQ2_F1,999_LQ2_F2,999_LQ2_F3,999_LQ2_T1,999_LQ2_T2,999_LQ2_T3,999_LQ2_T4,999_LQ2_T5,999_LQ2_T6,999_MD1_NA,999_MD1_NB,999_MD1_TA,999_MD1_TB,999_MD1_TU,999_MD1_TV,999_MD1_TW,999_MD1_TX,999_RM1_P3,999_RM1_T1,999_RM1_T2,999_SR1_NA,999_SR1_NB,999_SR1_TA,999_SR1_TB,999_SR1_TC,999_SR1_TD,999_SR1_TE,999_SR1_TF,999_SR1_TU,999_SR1_TV,999_SR1_TW,999_2N1_Z01,999_2N1_Z02,999_2N1_Z03,999_2N1_Z04,999_2N1_Z05,999_2N1_Z06,999_2N1_Z07,999_2N1_Z08,999_2N1_Z09,999_2N1_Z10,999_2N1_Z11,999_2N1_Z12,999_2N1_Z13,999_2N1_Z14,999_LQ1_F1,999_LQ1_F2,999_LQ1_PA,999_LQ1_PB,999_LQ1_PC,999_LQ1_PD,999_LQ1_PE,999_LQ1_PF,999_LQ1_PG,999_LQ1_PH,999_LQ1_PI,999_LQ1_PJ,999_LQ1_PK,999_LQ1_PL,999_LQ1_PM,999_LQ1_PN,999_LQ1_PO,999_LQ1_PP,999_LQ1_PQ,999_LQ1_PR,999_2N1_T7
2021-08-05 21:00,2.269999981,1.529999979,2.089999914,0.82,0.159999996,0.140000001,1.302499986,0.99000001,0.189999998,18.625,37.225,46.7,0.300000012,0.200000003,0.449999988,1.8,2.12,465.8134003,30.9727675,10.7648075,56.693105,66.94652,56.44828,145,143.599675,142.531475,143.84095,144.33725,143.390575,40.13857,49.01620483,44.09722137,56.71295929,57.6388855,48.66898,51.09953308,83.7963,67.88194,77.54629517,72.33796,71.58565,59.78009033,58,95,95,52,51,60,57,53,52,0.679958403,0.6886387,42.20000019,53,60.90000153,61.29999924,62.12500172,51.1,38.34531,184.65825,77.2936325,10.880375,10.1994175,47.2,61.90000153,67.59999847,85.09999847,89.09999847,96.80000305,61.90000153,62.025,64.125,8.029999733,8.279999733,7.320000172,7.62,6.886,6.79,6.976,6.918,5.17825,5.045,4.76375,4.50625,4.20625,4.20625,499.124725,548.2928,1.377315,65.791375,55.0853575,36.5849275,1.090856,76.31655,78.070745,72.24754,74.4538475,70.294415,79.7887725,73.875145,76.38889,67.05729,71.723095,67.8710925,78.5771125,6.872106,83.8
2021-08-05 22:00,2.299999952,1.519999986,2.089999914,0.819999993,0.159999996,0.140000001,1.33,0.9575,0.189999998,18.7,37.025,46.4,0.3,0.200000003,0.449999988,1.98,2.2,463.2304045,31.046765,10.848575,55.8227325,65.164965,54.749505,144.25,143.757,142.892675,144.528275,144.774075,143.920775,39.03543854,49.0162,43.98148,56.59722137,57.58102,48.61110765,51.09953308,83.73842,67.7662,77.54629517,72.22222,71.58564758,59.73668853,58,95,95,51,50,59,56,53,52,0.679958403,0.6886387,41.22500038,52.20000076,60.5,60.90000038,61.79999924,50.525,38.07405,195.269125,77.3834,10.9455025,10.4146475,46.70000076,61.22500038,67.09999847,85.30000305,89.2,97.30000305,61.5,61.5,63.70000076,8.029999733,8.289999962,7.329999924,7.630000114,6.885,6.787,6.975,6.915,5.18625,5.04125,4.764,4.496,4.22,4.22,498.4664,547.938425,1.377314806,58.34057,55.826825,39.4965275,1.096643,77.8899025,82.4291075,71.8135125,73.7485575,74.6889475,79.4089975,71.5603275,80.403645,67.997685,69.9688925,67.997685,76.859085,6.869213,83.7
2021-08-05 23:00,2.329999924,1.5,2.109999895,0.82,0.159999996,0.140000001,1.309999957,0.939999998,0.189999998,18.8,37.1,46.7,0.300000012,0.200000003,0.449999988,1.85,2.19,465.3024717,30.74542,10.3386375,56.393275,66.142735,55.7754275,144,143.7075,142.60195,143.532775,144.012875,143.509275,37.13661957,48.49537,43.40278,56.53935242,57.46527863,48.49537,51.04166412,83.73842,67.88194,77.54629517,72.22222137,71.52777863,59.72222,58,95,95,50,50,58,55,53,51,0.679958403,0.6886387,40.40000153,51.40000153,59.29999924,59.79999924,60.60000229,49.6,38.187985,204.393475,76.251175,11.14991,10.791805,46.40000153,60.90000153,66.80000305,85.1,88.6,97.625,61.10000229,61.20000076,63.3,8.029999733,8.28,7.329999924,7.619999886,6.877,6.781,6.972,6.913,5.169,5.035,4.753,4.489,4.21825,4.21825,497.6563,546.11545,1.377315,60.20327,52.5716125,39.42419,1.090856,76.877165,81.70573,71.433735,75.53892,73.0432575,78.92072,70.11357,77.36545,70.34867,71.6326725,69.8242225,75.82827,6.872106,83.7
2021-08-17 19:00,2.13,1.73,2.03,0.85,0.16,0.14,1.25,0.88,0.21,18.4,38.7,48.1,0.3,0.2,0.45,1.53,1.84,465.2142,29.03417,9.128633,67.90798,78.02486,73.32747,143,141.0533,140.1816,141.4899,141.5376,141.4939,42.21822,49.36343,44.7338,57.00231,57.87037,48.66898,51.21528,84.54861,69.79166,77.66203,72.39583,71.75925,60.01157,60,95,0,53,57,61,59,51,51,0.5815814,0.5902618,51.8,61.8,74,74.5,75.5,62.9,40.63475,208.8201,85.6509,6.71901,7.007623,56.8,71.6,74.7,88.6,93,98.6,70.8,70.9,73.5,8.02,8.29,7.32,7.63,6.955,6.87,7.036,6.978,5.268,5.15,4.751,4.554,4.172,4.172,502.1123,549.9132,1.385995,45.86227,56.42361,41.66667,1.067708,56.13426,78.77604,75.66551,60.11285,55.2662,46.44097,62.86169,79.86111,70.8912,56.42361,76.96759,70.8912,6.843171,82.9
2021-08-18 22:00,2.339999914,1.462500014,2.12,0.839999974,0.159999996,0.150000006,1.34,0.87,0.207499996,19.3,38,47.7,0.3,0.200000003,0.460000008,1.76,2.095,481.5413796,30.030745,9.26737625,46.429815,67.76415,58.63252,144,143.846925,142.83335,144.286825,144.65685,144.1138,40.62683,48.78472137,44.90740204,55.96064758,56.77082825,48.49536896,50.98379517,84.375,70.60185,77.60416412,72.80093,71.58564758,59.66435181,58,96,95,51,50,57,55,53,51,0.679958403,0.6886387,40.60000229,50.10000229,59.79999924,60.27499962,61.10000172,49.79999924,38.31276,224.898625,75.702855,12.609605,12.300785,44.79999924,64.90000153,66.5,94.1,93.075,98.77500229,60.10000229,60.70000076,63.2,8.029999933,8.279999733,7.329999924,7.610000134,6.795,6.69775,6.915,6.852,5.056,4.913,4.778,4.53475,4.19,4.19,504.1377,554.1667,1.388889,67.039205,49.1898175,43.384695,1.090856325,73.549625,81.362125,72.952835,73.33261,68.66681,81.7418925,72.8081575,77.0761,68.5402175,72.98901,70.511425,78.540945,6.840278,83.175
2021-08-18 23:00,2.369999886,1.55,2.062499983,0.839999974,0.159999996,0.150000006,1.299999952,0.98,0.2,19.225,38.2,47.925,0.300000012,0.200000003,0.460000002,1.73,2.08,489.8645527,29.8516725,9.148683,45.92912,68.1848275,59.160375,145,144.059775,142.983225,144.0805,144.373775,143.93925,40.62683105,48.95832825,44.9074,56.19213104,57.00231171,48.49537,51.09953308,84.54861,70.7320575,77.60416412,72.97453308,71.64351654,59.72222,58,96,95,51,51,58,55,53,51,0.778335333,0.6886387,41.325,50.60000229,60.90000153,61.40000153,62.29999924,50.60000229,38.49722,216.6119,74.870945,12.5625625,12.3320475,45,64.90000153,66.59999886,92,90.8,95.9,60.10000229,60.70000076,63.2,8.029999733,8.279999733,7.320000172,7.619999886,6.8,6.70125,6.92025,6.855,5.0575,4.921,4.79225,4.539,4.185,4.185,504.3403,553.9641,1.388889,64.45312,47.7249725,43.07726,1.10243,75.5389175,79.517505,72.4464675,77.11227,74.65278,82.39294,73.7123825,76.0452825,70.3667525,73.549625,74.363425,81.95891,6.840278,83.3
2021-08-29 0:00,2.420000019,1.580000043,2.069999933,0.829999983,0.159999996,0.150000006,1.299999964,1.00999999,0.200000003,21.2,38.4,49.2,0.300000012,0.200000003,0.449999988,1.8625,2.2275,461.2376521,31.4712525,10.6090925,44.00507,63.2496125,-49.99999237,145,143.81595,142.83505,143.95615,144.159475,143.64645,39.83113861,48.90045929,44.09722137,56.48148346,57.29166412,48.37963104,50.98379637,84.49074,69.56018,77.60416412,72.97453,71.64351654,59.66435242,58,96,95,53,58,59,60,52,53,0.79786605,0.7870157,36.60000229,46.92500114,55.60000229,56.12500172,57,45.5,38.0713375,35.84866,78.2434475,10.4784525,10.1384475,40.10000229,62.3,69.82500229,77.40000153,84.20000458,103.9250011,57.40000038,58,60.40000153,8.029999733,8.289999962,7.329999924,7.62,6.83625,6.74025,6.941,6.884,5.133,4.99825,4.7,4.446,4.136,4.136,497.50435,546.6725,1.385995269,61.2160025,47.74306,47.43562,1.099537,73.7485525,77.5101275,73.0251775,75.213395,74.9963825,77.419705,73.7666425,74.0559925,69.7337975,71.343315,70.7103575,77.0761,6.86487275,83.9
2021-08-29 1:00,2.420000019,1.480000019,2.099999905,0.839999974,0.159999996,0.150000006,1.34,0.96,0.1925,21.025,38.5,49.2,0.300000012,0.200000003,0.449999988,1.8425,2.2375,469.0520924,31.392395,10.3129775,45.04727,63.4408075,-49.99999237,145,144.072875,142.88805,143.456175,143.979175,143.771575,39.66838074,48.78472137,44.03935242,56.48148,57.29166,48.37963,50.98379517,84.54861,69.61806,77.60416412,73.03240204,71.58565,59.66435242,58,96,94,53,57,58,60,53,53,0.778335333,0.7870157,36.20000076,46.5,55.6,56.1,57,45.29999924,38.41313,35.4380375,76.919705,10.2369225,9.98858275,39.70000076,61.90000153,69.59999847,77.3,83.70000458,103.5,56.90000153,57.60000229,60,8.039999962,8.289999962,7.320000172,7.619999886,6.831,6.73725,6.93925,6.88325,5.127,4.993,4.703,4.44825,4.1275,4.1275,498.11195,546.2674,1.388889,62.789355,45.211225,41.9198525,1.10243,76.3708025,78.9930575,72.5368925,71.2167275,73.0794275,80.7472475,72.5188075,74.2730025,72.6996525,72.717735,68.7572325,74.2006625,6.869213,83.9
2021-08-29 2:00,2.382500086,1.50999999,2.069999933,0.839999974,0.159999996,0.150000006,1.330000043,0.98,0.2,20.7,38.5,49.1,0.300000012,0.200000003,0.449999988,1.8625,2.22,472.3681609,31.46718,10.41458,43.2974525,63.6521025,-49.99999237,144.25,143.56575,142.3886,144.2533,144.76015,143.74565,39.50562286,48.72685242,43.98148346,56.42360687,57.17592621,48.20602,50.92592621,84.54861,69.56018,77.60416412,72.97453308,71.58565,59.60648346,58,96,94,53,57,58,60,53,52,0.778335333,0.6886387,35.825,46.20000076,55.10000229,55.60000229,56.525,44.825,38.68168,35.0411,77.7593525,9.44699625,9.194164,39.10000229,61.40000038,69.09999847,77,83.70000458,104.7000046,56.40000153,57.025,59.42500114,8.039999962,8.279999733,7.320000172,7.62,6.827,6.734,6.935,6.879,5.116,4.987,4.69825,4.443,4.12925,4.12925,498.0613,546.0648,1.388889,70.7284425,45.8984375,43.041085,1.099537,76.0814525,75.9910275,67.7806725,75.43041,76.09954,82.8088825,71.270975,72.5188075,68.72107,74.092155,72.9166625,76.17187,6.863426,83.9
2021-08-29 3:00,2.349999905,1.485000019,2.1,0.839999974,0.159999996,0.150000006,1.274999986,0.88,0.200000003,20.3,38.45,48.85,0.300000012,0.200000003,0.449999988,1.835,2.29,469.8265641,31.52036,10.339115,42.006,63.728825,-49.99999237,145,143.8378,142.8433,144.4578,145.09115,143.88155,39.19819821,48.640045,43.80787,56.30786896,57.11805725,48.17708327,50.81018,84.519675,69.56018,77.54629517,72.91666412,71.52777931,59.49074,58,96,94.5,53,57,58,60,53,53,0.778335316,0.7378272,35.29999924,45.75,54.29999924,54.79999924,55.79999924,44.10000229,38.54062,35.002605,76.467405,10.238655,9.6763125,38.40000076,60.79999924,68.30000305,76.70000458,83.15,104.5999985,55.75,56.40000153,58.79999924,8.039999962,8.284999981,7.320000172,7.610000134,6.826,6.732,6.935,6.878,5.1085,4.984,4.7125,4.435,4.1225,4.1225,498.36515,545.761,1.388888836,64.99566,42.89641,52.08333,1.105324,80.00579,79.96962,67.81684,64.525465,68.070025,83.11632,66.40625,78.414355,69.87847,69.806135,75.412325,82.356775,6.869213,83.9
2021-08-29 4:00,2.150000024,1.580000043,2.089999914,0.850000024,0.170000002,0.140000001,1.29,0.95,0.189999998,20.5,38.525,49.1,0.300000012,0.219999999,0.439999998,1.815,2.225,456.2785697,31.4744225,10.30168,46.072115,66.227515,-49.99999237,144,143.3462,142.244675,142.8141,143.17655,142.484775,37.13662,46.41203,41.5798625,53.5445575,54.1377325,46.35416,48.66898,82.92824,68.3014975,76.79397583,71.310765,70.13889,57.69675,58,96,95,53,55,51,57,52,51,0.7783353,0.6886387,31.3,41.4,50.025,50.225,51.05,40.525,39.3788125,24.39889,78.1366325,8.0983235,8.21420425,36.20000076,57.60000229,65.7,78.30000076,87.35,115.875,51.825,52.4,54.8,8.06000042,8.300000191,7.3899999,7.66,6.81925,6.735,6.933,6.879,5.12225,4.98925,4.609,4.365,4.07175,4.07175,499.6311,537.963,1.429398,68.46788,41.9741025,41.087965,1.114005,72.6454,70.475265,67.76259,69.8784775,72.8443275,78.26967,63.6754875,73.85706,70.909285,68.7572325,67.31047,73.1879325,6.805555,82.725
2021-08-29 5:00,2.3875,1.559999957,2.09,0.850000024,0.16,0.150000006,1.350000024,1.08,0.200000003,20.9,38.7,49.3,0.300000012,0.209999993,0.439999998,1.8,2.18,460.6393478,31.3118575,10.0175875,43.7751175,64.943205,-49.99999237,145,143.847075,142.86675,144.17065,144.499925,143.40915,38.40250015,47.8588,42.82407379,55.46874809,56.19213026,47.56944,50.05787,84.08565,69.27083,77.25694275,72.68518,71.18055725,58.85416103,57,96,95,53,56,55,58,51,53,0.7783353,0.6886387,32.70000076,42.60000229,51.70000076,52.20000019,53.2,41.79999924,39.22419,30.0422775,76.316605,8.89339825,8.5163135,36.6,58.10000229,66.59999886,77.2,84,106.9250011,53,53.60000229,56,8.050000191,8.289999962,7.349999905,7.639999866,6.80325,6.719,6.923,6.86925,5.0965,4.97,4.665,4.41525,4.078,4.078,500.340025,543.684925,1.409143448,69.69763,53.3492475,40.43692,1.10243,74.960215,76.0271975,71.379485,74.6527775,75.520835,81.325955,69.8784775,76.9495075,67.834925,73.0070925,70.96354,76.38889,6.843171,83.4
2021-08-29 6:00,2.329999924,1.529999971,2.059999957,0.839999974,0.159999996,0.150000006,1.309999943,1.059999943,0.22,20.5,38.5,48.9,0.280000001,0.200000003,0.449999988,1.755,2.2125,466.1530109,31.20595,9.82276575,43.087645,63.7020775,-49.99999237,144.25,143.82495,142.7545,144.01035,144.6149,143.874,38.40250015,48.32175,42.93981,55.96064758,56.71296,47.94559809,50.52082825,84.25926,69.27083,77.37268066,72.80092621,71.35416412,59.2013855,57,96,94,53,56,56,58,52,52,0.7783353,0.6886387,33.40000153,43.29999924,52.29999924,52.70000076,53.70000076,42.40000038,39.11569,32.5392725,79.12941,8.6135475,8.60230575,37.2,58.8,67.22500343,77.09999847,84.3,106.9000004,53.90000153,54.5,56.9,8.039999962,8.289999962,7.329999924,7.612500072,6.79825,6.706,6.915,6.86125,5.0725,4.953,4.679,4.431,4.11325,4.11325,499.124725,545.71035,1.400462866,65.972225,48.0143225,37.507235,1.099537,74.0017375,78.251585,71.0177925,73.2783575,73.3145225,83.351415,72.012445,74.58044,72.48264,72.356045,73.49537,75.1229725,6.857639,83.7
2021-08-29 7:00,2.344999974,1.450000048,2.07,0.829999987,0.159999996,0.150000006,1.28,0.870000005,0.200000003,20.025,38.6,48.8,0.282499999,0.200000003,0.449999988,1.7825,2.1925,473.2496706,31.1844,9.630996,43.1810375,63.3942025,-49.99999237,145,144.838875,143.8446,144.369025,145.056675,143.915575,38.56525852,48.4375,43.22916,56.13425446,56.88657095,48.14815,50.69444275,84.31712,69.357635,77.43054972,72.97453308,71.46990204,59.375,58,96,95,53,56,56,59,52,53,0.7783353,0.6886387,34,43.9,53.10000229,53.5,54.5,43.12500172,38.7983175,33.76151,76.46928,8.88083675,8.7574185,37.79999924,59.5,67.70000458,76.40000153,82.9,106.5999985,54.60000229,55.20000076,57.60000057,8.039999962,8.28,7.320000172,7.619999886,6.795,6.707,6.918,6.862,5.0825,4.952,4.6945,4.44,4.106,4.106,499.0741,546.6725,1.391782403,65.4116025,46.94734,46.3867175,1.10243,75.9006125,74.00174,73.513455,74.490015,74.9240475,81.506795,71.2709775,74.815535,71.1263025,73.477285,75.41233,79.445165,6.8612555,83.8
2021-08-29 8:00,2.430000017,1.440000057,2.069999933,0.839999974,0.159999996,0.150000006,1.305,1.029999979,0.200000003,20.1,38.7,48.9,0.289999992,0.200000003,0.449999988,1.75,2.1225,480.7011359,30.6315675,9.2822875,42.4883775,64.4925875,-49.99999237,144.25,143.687425,142.805025,144.090225,144.72935,143.551225,38.87268448,48.61111,43.47511664,56.19213104,57.00231171,48.20602,50.81018066,84.49074,69.5167775,77.54629517,73.0324,71.52778,59.49073792,58,96,94,53,56,57,59,53,53,0.7783353,0.6886387,35.1,44.7,54.525,55,55.92500114,44.625,39.0478775,36.12143,77.438195,8.728388,8.62266575,39,60.6,68.5,76.20000458,82.825,106.6,55.40000153,56,58.40000038,8.039999962,8.279999733,7.320000172,7.610000134,6.807,6.713,6.921,6.866,5.08825,4.95925,4.68725,4.44625,4.13525,4.13525,498.11195,546.2674,1.388889,71.4337375,45.42824,43.52937,1.099537,73.0070925,78.3420175,69.2274275,75.3942375,73.7666425,84.309895,74.00174,76.44314,71.9220225,76.46123,72.4826375,76.55165,6.860532,83.8
2021-08-29 9:00,2.420000076,1.51,2.08,0.839999974,0.159999996,0.150000006,1.360000004,1.007499993,0.200000003,20.5,38.9,49.3,0.2925,0.200000003,0.449999988,1.78,2.08,478.240589,30.52477,9.413668,44.93284,64.2188025,-49.99999237,145,144.1908,143.4053,144.049325,144.447225,144.2565,39.19819641,48.90045929,43.82233698,56.30786896,57.11805725,48.37963104,50.98379517,84.60648,69.7338,77.54629517,73.20602,71.58565,59.6643506,58,96,95,53,57,57,60,53,53,0.679958403,0.6886387,37,46.29999943,57.4,57.825,58.72500038,47.3,39.1292525,37.48128,78.4157275,8.114548,7.77872875,41.4,62.72500038,70,76.6,83.82500229,108.2000046,57.425,58,60.325,8.039999962,8.28,7.320000172,7.610000134,6.821,6.731,6.932,6.876,5.10925,4.977,4.7065,4.465,4.13625,4.13625,498.2639,546.92565,1.385995269,69.10084,49.316405,39.2071775,1.099537,75.683595,80.58449,70.02315,77.69097,74.2910875,81.1089425,72.8985825,80.6025775,70.56568,70.90929,71.6326725,79.3004925,6.869213,83.9
2021-08-29 10:00,2.455000043,1.56,2.089999936,0.83,0.159999996,0.150000006,1.305,0.879999995,0.19,20.1,38.625,48.9,0.29,0.200000003,0.449999988,1.76,2.1775,476.4994563,30.2911975,9.39710925,41.8286875,62.93353,-49.99999237,145,144.138025,143.058075,144.5482,144.85225,144.33255,39.36095428,49.01620483,43.98148346,56.42361,57.29166,48.4375,51.04166412,84.375,69.50231,77.60416,73.03240204,71.64351654,59.72222,59,96,94,53,58,58,60,53,53,0.679958403,0.6886387,38.70000076,48.20000076,59.4,59.79999943,60.79999943,49.10000057,39.194355,38.25688,77.129425,7.32758125,7.206355,43,64.625,71.1,76.8,83.59999886,108.1,59.40000153,60,62.325,8.039999962,8.279999733,7.320000172,7.610000134,6.838,6.744,6.944,6.887,5.124,4.98925,4.721,4.479,4.15225,4.15225,497.2512,546.875,1.380208,68.485965,45.6633425,41.9379325,1.096643,75.62934,80.7472525,71.05396,73.09751,72.5368925,79.4089975,68.901905,77.5463,74.34534,75.19531,73.640045,78.251585,6.869213,83.8
2021-08-29 11:00,2.480000019,1.549999952,2.079999943,0.8425,0.159999996,0.150000006,1.330000043,0.949999988,0.200000001,20,39.3,49.225,0.300000012,0.200000003,0.449999988,1.7,2.1225,484.3837915,30.023215,8.9648845,44.00703,66.63437,-49.99999237,145,144.2634,143.33665,144.255,144.648675,144.10995,39.66838074,49.18981171,44.15509033,56.53935242,57.34953308,48.61110687,51.12846947,84.78009,69.84953,77.66203308,73.32175,71.75925446,59.78009033,59,96,94,53,58,58,61,53,53,0.679958403,0.6886387,40.22500038,50,61.725,62.2,63.2,51.125,40.3716275,39.87622,76.85654,7.05342025,6.9958955,44.29999943,66.02499962,72,76.80000305,83.5,108,60.70000076,61.29999943,63.70000019,8.039999962,8.279999733,7.320000172,7.6025,6.845,6.75725,6.952,6.897,5.137,5.00925,4.73125,4.503,4.151,4.151,497.0486,546.6725,1.380208,68.91999,46.00694,41.4315725,1.096643,71.88585,75.64743,67.81684,76.3346325,77.2750325,84.129045,69.29977,74.4538475,69.896555,74.9059625,73.2783575,78.830295,6.875,83.9
2021-08-29 12:00,2.440000057,1.50999999,2.057499981,0.84,0.159999996,0.150000006,1.305,0.91250002,0.209999993,20.1,38.9,49.15,0.300000012,0.200000003,0.449999988,1.7425,2.0725,485.4343161,29.788825,8.8956755,43.89368,64.8517,-49.99999237,144,143.856975,142.774325,144.01785,144.4769,143.9271,39.83113861,49.24768066,44.27083,56.59722137,57.46527863,48.66898,51.21528,84.60648,69.7338,77.66203308,73.26389,71.75925446,59.89583,59,96,94,53,59,59,61,52,53,0.679958403,0.6886387,41.90000153,51.70000019,63.42500114,63.9,64.9,52.8,39.75315,40.072605,78.1690575,6.7615585,6.6835965,46,67.59999886,72.9,77.09999847,83.59999847,108.3,62.29999924,62.90000038,65.20000458,8.039999962,8.279999733,7.320000172,7.619999886,6.86,6.771,6.964,6.906,5.158,5.026,4.7625,4.509,4.164,4.164,496.2384,546.0648,1.377315,65.5562825,47.779225,39.080585,1.090856,78.9207175,78.43244,71.68692,70.5837675,71.09013,80.7472475,74.43576,77.4739575,70.11357,72.3017925,68.8295675,76.171875,6.872106,84
2021-08-29 13:00,2.43250005,1.519999981,2.079999924,0.850000024,0.159999996,0.150000006,1.289999962,0.99,0.200000003,20,39.125,49.225,0.300000012,0.200000003,0.449999988,1.685,2.0625,489.7565062,29.615645,8.7984265,44.110485,65.0311725,-49.99999237,145,143.822275,142.703925,143.814575,144.338875,143.5269,40.13857,49.47916,44.38657,56.77083,57.6388855,48.78472,51.33102,84.66435242,69.84953,77.71990051,73.32175446,71.81713104,60.01157379,59,96,94,53,59,59,61,53,53,0.679958403,0.6886387,43.40000038,53.3,65.30000076,65.8,66.70000114,54.42500114,40.21158,42.1936875,77.59301,6.464321,6.30674925,47.29999924,68.80000305,73.7,77.20000458,83.70000458,109.025,63.525,64.125,66.5,8.039999962,8.279999733,7.320000172,7.610000134,6.869,6.782,6.96925,6.914,5.16725,5.04125,4.75125,4.523,4.171,4.171,496.2384,547.2295,1.377315,68.95616,47.290945,40.9252,1.087963,77.5643825,77.27503,70.0231475,74.6527775,75.4304125,79.589845,70.85503,77.4016225,72.717735,72.4645525,77.69097,76.497395,6.875,84
2021-08-29 14:00,2.369999886,1.480000019,2.06,0.85,0.159999996,0.150000006,1.330000043,0.932500005,0.19,18.125,38.4,47.7,0.300000012,0.200000003,0.449999988,1.7175,1.99,488.0971416,29.2830025,8.47313625,38.62358,60.9210825,-49.99999237,145,143.836925,142.7338,143.826675,144.04025,144.03565,40.30132294,49.53703308,44.44444,56.88657379,57.75463104,48.90046,51.3888855,84.375,69.3287,77.66203308,73.32175446,71.81713104,60.06944,59,96,94,53,60,59,61,52,53,0.6799584,0.6886387,44.90000153,54.90000038,66.20000458,66.70000458,67.59999847,55.60000229,40.5940625,43.1733775,72.5376525,6.510738,6.8020225,48.325,69.5,73.20000458,76.90000038,83,110.2000046,64,64.59999847,66.90000153,8.039999962,8.279999733,7.320000172,7.619999886,6.8805,6.792,6.977,6.921,5.1855,5.05,4.77325,4.53325,4.16125,4.16125,495.6308,547.128225,1.374421,70.240165,41.684755,41.0517975,1.087963,76.80483,75.17723,72.428385,76.334635,77.9079875,81.0727725,68.7753175,76.334635,67.400895,74.6346925,74.074075,76.7867475,6.877893,84
2021-08-29 15:00,2.380000114,1.539999962,2.069999933,0.84,0.159999996,0.150000006,1.34,1.029999971,0.189999998,18.7,38.5,48,0.300000012,0.200000003,0.449999988,1.68,1.9975,486.3117723,29.341485,8.58661775,40.34597,60.662245,-49.99999237,146,143.871825,142.750925,143.89905,144.21185,143.979075,40.46407318,49.53703308,44.32870483,56.88657379,57.75463104,48.90046,51.417825,84.375,69.44444,77.66203308,73.37963,71.81713104,60.06944275,59,96,95,53,60,60,61,53,53,0.6799584,0.6886387,45.70000076,55.90000153,67,67.40000153,68.32500229,56.29999924,40.3933275,44.1709625,73.109265,6.8361055,6.857037,48.79999924,70,72.80000305,75.90000153,83.3,106.8250023,64.5,65.09999847,67.5,8.039999962,8.279999733,7.320000172,7.619999886,6.88425,6.797,6.97925,6.925,5.1865,5.058,4.791,4.542,4.17325,4.17325,495.0232,545.912925,1.371528,72.374135,44.0357375,41.9379325,1.090856,77.7994775,77.0760975,67.889175,73.1879325,71.1805525,80.9100075,72.681565,77.79948,70.34867,69.8423075,72.428385,74.1825775,6.875,83.925
2021-08-29 16:00,2.3275,1.460000038,2.089999914,0.850000024,0.159999996,0.150000006,1.330000043,0.985000014,0.1925,18.425,38.4,47.725,0.300000012,0.200000003,0.449999988,1.65,1.9525,480.3393781,29.3843375,8.79924775,37.681605,60.51542,-49.99999237,146,144.4399,143.4103,144.34175,144.680625,144.574875,40.78958893,49.53703308,44.32870483,56.88657379,57.87037,48.90045929,51.3888855,84.31712,69.2852975,77.66203308,73.2638855,71.81713,60.01157379,59,96,95,53,60,60,61,53,54,0.6799584,0.6886387,46.40000153,56.40000153,67.5,67.90000153,68.80000305,56.70000076,40.054255,42.89952,71.28891,7.02370175,7.092205,49.4,70.40000153,72.90000153,75.59999847,82.625,104.5249996,64.90000153,65.5,67.80000305,8.039999962,8.279999733,7.329999924,7.619999886,6.89,6.801,6.98325,6.928,5.193,5.063,4.78375,4.539,4.17275,4.17275,495.478925,545.811625,1.3751445,66.62326,45.4463225,41.1422175,1.087963,73.33261,82.3929325,71.30715,71.68692,70.4752625,78.1430825,73.2241025,80.060035,71.74117,73.9293975,70.294415,75.5931725,6.872106,83.9
